Price,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index,Day_Weekday,Day_Weekend,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room
0.33455196297416484,0,0,-0.6238714072788769,1,0,0,0.6399508045917993,-0.051817027644501766,-0.05492729229407784,-0.749988753415934,-0.30815487611018944,1.4668150697227775,1.467306447386399,0.15859001951884294,0.13320368901789972,1.0,0.0,1.0,0.0,0.0
-1.304230937826086,0,1,-0.6238714072788769,0,0,1,-0.5332080221658158,-0.6556546513007835,-0.05492729229407784,-0.48502986874887344,-0.5203249483497959,-0.43310635892897226,-0.43292780864449265,-0.3713483885886328,-0.38981899596174663,1.0,0.0,0.0,1.0,0.0
0.2663829571172488,0,1,0.29821768990386066,0,0,0,0.6399508045917993,0.55202059601178,-0.05492729229407784,1.2503894164492508,-0.2771693258025347,-0.8007952031169745,-0.8006771938294711,-0.8807508438963415,-0.8925737233681589,1.0,0.0,0.0,1.0,0.0
0.020974536032352973,0,0,-0.6238714072788769,0,0,0,0.6399508045917993,0.8539394078399208,-0.05492729229407784,0.11834429822968381,-0.39364964271268454,-0.7700985535487798,-0.7699754899720367,-0.9651827949505642,-0.9759038331749833,1.0,0.0,1.0,0.0,0.0
0.6972110741329557,0,0,3.064484981452073,0,0,1,-1.7063668489234307,-1.1085328690429948,1.9669201811974604,-1.122714408521116,-0.20384409054378858,0.3738099922916168,0.37412140361104895,0.9701735427826506,0.9341960061035307,1.0,0.0,1.0,0.0,0.0
1.9678813433058624,0,0,-0.6238714072788769,0,0,0,0.6399508045917993,0.8539394078399208,-0.05492729229407784,0.44552354137122424,-0.5118431705600718,-0.18434892441340067,-0.18412941552131348,0.6723504716236067,0.6402595411419347,1.0,0.0,1.0,0.0,0.0
0.9153518928750852,0,0,2.1423958842693356,0,0,1,-1.7063668489234307,-0.9575734631289243,1.9669201811974604,-1.1253310889648238,-0.26228766957359134,0.41461527770675144,0.4149334077305987,1.1218405170453323,1.0838837186527956,1.0,0.0,1.0,0.0,0.0
-0.6825296044110161,1,0,3.064484981452073,0,0,1,-0.5332080221658158,-0.35373583947264264,-0.05492729229407784,-1.1943673200505909,-0.39194990996744283,0.6620486751668823,0.6624075457919315,0.6908866754691518,0.6585538465863147,1.0,0.0,0.0,0.0,1.0
-0.9252112652616354,0,1,-0.6238714072788769,1,1,0,0.6399508045917993,0.55202059601178,-0.05492729229407784,-0.77460950358867,0.10557091551180639,-0.2661608075073841,-0.26595476917075495,-0.2816396548466448,-0.3012809657491051,1.0,0.0,0.0,1.0,0.0
0.35909280508265434,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.35734673828639424,-0.3143312486940309,0.7108337061208135,0.7112006093377079,0.4771646437666587,0.44762089824701917,1.0,0.0,0.0,1.0,0.0
-1.05882251674119,0,1,0.29821768990386066,0,0,1,0.6399508045917993,-0.6556546513007835,-0.05492729229407784,-0.5187028981282766,-0.5952055221258387,-0.4065772920095954,-0.40639437364002007,-0.3025235487915256,-0.3218923238178461,1.0,0.0,0.0,1.0,0.0
-1.304230937826086,0,1,-0.6238714072788769,0,0,1,-0.5332080221658158,-0.6556546513007835,-0.05492729229407784,-0.4964087265136035,-0.5582222813407385,-0.4101349882524566,-0.40995265566752215,-0.33412756906541596,-0.353083910022802,1.0,0.0,0.0,1.0,0.0
-1.088816879318233,0,1,1.2203067870865982,0,0,1,0.6399508045917993,-0.9575734631289243,-0.05492729229407784,-0.48823270211106284,-0.48993631624225537,-0.4375096533035835,-0.4373318280338429,-0.38058327438675404,-0.3989333660313988,1.0,0.0,0.0,1.0,0.0
-0.7070704465195056,0,1,-0.6238714072788769,0,0,0,-0.5332080221658158,-0.5046952453867131,-0.05492729229407784,-0.2669981803906461,-0.48259016215899997,0.9991371217402282,0.9995514949211679,0.5963302528990648,0.5652313901308721,1.0,0.0,0.0,1.0,0.0
-0.3171437330179484,0,1,-0.6238714072788769,1,1,0,-0.5332080221658158,0.4010611900977095,-0.05492729229407784,-0.8217800270855186,-0.09001106054160311,-0.18839786029071523,-0.1881790180672491,-0.12195855431963266,-0.1436837116900921,1.0,0.0,0.0,1.0,0.0
-0.6279943997254834,0,1,1.2203067870865982,0,0,1,-0.5332080221658158,-1.1085328690429948,-0.05492729229407784,-0.6101505940915205,-0.43013405351518336,-0.3118084712767864,-0.31160994895571764,-0.08716066128739931,-0.1093399329284249,1.0,0.0,0.0,1.0,0.0
-1.088816879318233,0,1,2.1423958842693356,0,0,1,0.6399508045917993,-0.8066140572148539,-0.05492729229407784,-0.4696191987223319,-0.49275455117339917,-0.43622706506152065,-0.43604902861003747,-0.3894407376007607,-0.4076752389008183,1.0,0.0,0.0,1.0,0.0
-1.0615492769754664,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.55202059601178,-0.05492729229407784,1.0113303080269496,-0.3790174871555578,-0.7308214039559752,-0.7306918732866556,-0.7378121787460293,-0.7515004150542596,1.0,0.0,0.0,1.0,0.0
1.0353293431832566,0,0,3.064484981452073,0,0,1,-0.5332080221658158,-0.8066140572148539,-0.05492729229407784,-0.6101452419799888,-0.43015082688226686,-0.3118149296101284,-0.31161640835244225,-0.08718844524425057,-0.10936735430322894,1.0,0.0,1.0,0.0,0.0
-0.5461915926971846,0,1,-0.6238714072788769,0,1,0,-0.5332080221658158,0.09914237826956866,-0.05492729229407784,-0.9525907335187938,-0.3480060706123099,0.038757300017920895,0.039013543974104246,0.0002960544781588063,-0.02302453174329867,1.0,0.0,0.0,1.0,0.0
-0.7616056512050381,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.3693663124367494,0.015827797512093594,-0.4561798008897884,-0.4560050497120865,-0.3891172437276875,-0.4073559666392104,1.0,0.0,0.0,1.0,0.0
-0.04719446982456272,0,0,0.29821768990386066,0,0,1,-1.7063668489234307,-2.165248710441488,-2.076774765785616,0.025821883371333502,-0.3455745802896519,0.4036621564053115,0.4039784829670897,1.7637617472007303,1.7174278441678938,1.0,0.0,1.0,0.0,0.0
-0.04719446982456272,0,0,0.29821768990386066,0,0,1,0.6399508045917993,0.09914237826956866,-0.05492729229407784,0.025815818342344903,-0.34555698713852445,0.4036654175319121,0.40398174463064446,1.7647638740066103,1.7184168931680848,1.0,0.0,1.0,0.0,0.0
-0.2489747271610327,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,-0.2027764335585722,-0.05492729229407784,-0.31653195318742644,-0.5738752593579751,-0.2004593377771849,-0.20024248150973453,-0.19242396375412635,-0.21322954395432847,1.0,0.0,0.0,1.0,0.0
-1.3314985401688524,0,1,-0.6238714072788769,0,0,1,-1.7063668489234307,-0.9575734631289243,-0.05492729229407784,0.45616673066295127,0.49295785770882156,-0.7966760014260197,-0.7965573139004324,-0.9729173505025456,-0.9835374523843707,1.0,0.0,0.0,1.0,0.0
-0.747971850033655,0,1,1.2203067870865982,1,1,0,-0.5332080221658158,-0.35373583947264264,-0.05492729229407784,-0.3042273809427684,-0.2003878337528619,-0.2775775076473996,-0.277373349102392,-0.27740618265512146,-0.297102740584591,1.0,0.0,0.0,1.0,0.0
-0.4262141423890132,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.815416018710612,-0.40553623711811565,9.284156935820024e-07,0.00025079102685385886,0.0037905122863745085,-0.019575676786874593,1.0,0.0,0.0,1.0,0.0
0.62904206827604,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,-1.314042665512386,-0.5003104558674196,1.2801229919927635,1.2805836302834286,2.0428676599405824,1.9928914105778353,1.0,0.0,0.0,1.0,0.0
1.0107885010747673,0,0,-0.6238714072788769,1,1,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,0.06585012848566818,-0.6096574267577018,1.2393948639942647,1.2398487962846994,2.0288979663863445,1.9791040222336442,1.0,0.0,1.0,0.0,0.0
-0.6961634055823992,0,0,-0.6238714072788769,0,0,0,-0.5332080221658158,-0.35373583947264264,-0.05492729229407784,0.0076248310805736045,-0.48988478652010287,-0.6955332011228524,-0.6953978601522015,-0.895905869414765,-0.9075309750342305,1.0,0.0,1.0,0.0,0.0
-0.180805721304117,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.6292916355437166,-0.4909307256285279,0.15201773792171155,0.1522926305258946,0.28412574763381343,0.2571011695082188,1.0,0.0,0.0,1.0,0.0
-0.7888732535478044,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,0.55202059601178,-0.05492729229407784,-0.7372242772688183,-0.47802314643226995,0.5320327883326154,0.5323702514781182,0.5452015272818371,0.5147698969784708,1.0,0.0,0.0,1.0,0.0
-1.3178647389974691,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,-0.051817027644501766,-0.05492729229407784,1.3126981914160558,1.841570585334976,-1.0456116684306223,-1.0455339688591208,-1.2519947480937268,-1.2589728757697791,1.0,0.0,0.0,1.0,0.0
-0.3580451365320978,0,1,-0.6238714072788769,1,1,0,-0.5332080221658158,-0.6556546513007835,-0.05492729229407784,-0.03192599593410657,-0.32055577972488736,-0.6734942569665266,-0.6733552872220561,-0.8612338271813265,-0.8733114047120455,1.0,0.0,0.0,1.0,0.0
-0.34441133536071467,0,1,-0.6238714072788769,0,0,0,-1.7063668489234307,0.09914237826956866,-0.05492729229407784,-0.3416676023874841,-0.19441998475710107,-0.23762142364597924,-0.23741068621994524,-0.23354699727425854,-0.253815919799435,1.0,0.0,0.0,1.0,0.0
-0.38531273887486406,0,1,-0.6238714072788769,0,1,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,-0.5815493242763535,-0.5106678344352782,-0.35177346886407157,-0.3515815268916764,-0.22579929784658492,-0.2461693282426005,1.0,0.0,0.0,1.0,0.0
1.7115658812838594,0,0,1.2203067870865982,0,0,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,0.2199218184276188,-0.5191666912433839,0.2598606708108199,0.26015332005564407,1.1839377857923485,1.1451706148903307,1.0,0.0,1.0,0.0,0.0
1.3734476122335584,0,1,-0.6238714072788769,1,1,0,-0.5332080221658158,0.09914237826956866,-0.05492729229407784,-1.1881951008445881,-0.6428308492774782,1.1264739800897579,1.1269093196407076,1.0202718418546712,0.9836405198294498,1.0,0.0,0.0,1.0,0.0
-0.5216507505886951,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.504521106520775,-0.5560195697421814,-0.41998221511451167,-0.4198015039030321,-0.34289329247051176,-0.3617352402924739,1.0,0.0,0.0,1.0,0.0
1.6461236356612206,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.55202059601178,-0.05492729229407784,-0.49225486060272666,-0.5837922502021027,0.026147525953440515,0.026401693675042245,0.1252579532310642,0.10030660788726045,1.0,0.0,0.0,1.0,0.0
-0.7097972067537823,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.11330758877636216,-0.3710448079268128,0.07167949270772472,0.0719411573950501,-0.09754178070627788,-0.11958557821189575,1.0,0.0,0.0,1.0,0.0
-0.450754984497503,0,0,-0.6238714072788769,0,0,0,0.6399508045917993,-0.051817027644501766,-0.05492729229407784,0.865129797714244,-0.1262816194727322,-0.5694773434043466,-0.5693212469840221,-0.1443649968116801,-0.1657977489701677,1.0,0.0,1.0,0.0,0.0
-0.450754984497503,0,1,0.29821768990386066,0,0,0,-0.5332080221658158,-0.6556546513007835,-0.05492729229407784,-0.5777406319081246,-0.5272817451010536,-0.34684174200682705,-0.3466489880118058,-0.19233350108422528,-0.2131402618268625,1.0,0.0,0.0,1.0,0.0
1.0762307466974068,0,1,-0.6238714072788769,0,0,1,-4.052684502438661,-5.184436828722896,-0.05492729229407784,0.9651088817019176,-0.5574616303042781,-0.68964178986741,-0.6895054788594117,-0.6514933521800937,-0.6663080535569367,1.0,0.0,0.0,1.0,0.0
-0.9524788676044017,0,1,-0.6238714072788769,0,0,1,-0.5332080221658158,-0.2027764335585722,-0.05492729229407784,0.8644508967148052,-0.4344555323360595,-0.653182258149667,-0.6530399439777588,-0.6395755926556126,-0.6545458213992482,1.0,0.0,0.0,1.0,0.0
1.348906770125069,0,1,1.2203067870865982,1,1,0,0.6399508045917993,-0.2027764335585722,-0.05492729229407784,-0.28457244386893255,-0.48277382536648816,1.13544281987056,1.135879636166075,0.7429515439739839,0.7099392659141165,1.0,0.0,0.0,1.0,0.0
2.9304277060055104,0,0,2.1423958842693356,0,1,0,-1.7063668489234307,-1.561411086785206,-0.05492729229407784,-0.7047147269667837,-0.454926257627742,-0.2563333768137775,-0.2561257203631879,-0.21850968229595688,-0.23897484254496126,1.0,0.0,1.0,0.0,0.0
-0.39894654004624724,0,0,-0.6238714072788769,0,0,0,0.6399508045917993,0.8539394078399208,-0.05492729229407784,-0.5993751608360489,-0.37251501087793043,0.7341559354589329,0.734526678746143,0.5078829915198857,0.4779383700026671,1.0,0.0,1.0,0.0,0.0
-1.1406253237694888,0,1,-0.6238714072788769,0,1,0,0.6399508045917993,-0.051817027644501766,-0.05492729229407784,-0.40848543711249197,0.10733626726329455,-0.19018401186275555,-0.18996546373414333,-0.23086766693313812,-0.2511715548552814,1.0,0.0,0.0,1.0,0.0
-0.38531273887486406,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,0.2501017841836391,-0.05492729229407784,-0.4515390059813792,-0.3702878062798944,0.10774177368055793,0.10800937612334616,0.1562798934242805,0.1309237101861437,1.0,0.0,0.0,1.0,0.0
-0.12627051661858513,0,0,-0.6238714072788769,0,0,0,0.6399508045917993,-0.2027764335585722,-0.05492729229407784,0.8157565250894271,-0.38012269376330926,-0.5279591059526526,-0.527796173438365,-0.14726177315749836,-0.1686567222376199,1.0,0.0,1.0,0.0,0.0
-0.9524788676044017,0,1,-0.6238714072788769,0,1,0,0.6399508045917993,0.8539394078399208,-0.05492729229407784,-0.5413867789413452,-0.22068082514111176,-0.43122904109643584,-0.43105018170632237,-0.44387265827660477,-0.46139682024863676,1.0,0.0,0.0,1.0,0.0
-0.8434084582333365,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.2501017841836391,-0.05492729229407784,-0.7635081491457687,-0.24302666267676729,-0.23128498857088706,-0.23107320783308877,-0.2335743439587776,-0.25384290960833283,1.0,0.0,0.0,1.0,0.0
0.9453462554521282,0,0,1.2203067870865982,1,1,0,0.6399508045917993,0.09914237826956866,-0.05492729229407784,-0.598288613481761,-0.411810005283049,0.12548992645289686,0.12576045117869722,0.07740119594133535,0.05307438370958417,1.0,0.0,1.0,0.0,0.0
1.6161292730841774,0,0,0.29821768990386066,0,0,0,-0.5332080221658158,-0.2027764335585722,-0.05492729229407784,-0.8181601149738802,-0.2743094243723609,-0.1514428574080031,-0.15121793043991344,-0.1442869014949564,-0.16572067280129182,1.0,0.0,1.0,0.0,0.0
2.158754559705226,0,1,1.2203067870865982,0,0,1,0.6399508045917993,0.8539394078399208,-0.05492729229407784,0.326982590639505,-0.426868152676182,0.08903157665530413,0.08929609841180132,1.455226857634112,1.4129193505727218,1.0,0.0,0.0,1.0,0.0
0.42726181093957,0,0,0.29821768990386066,0,0,0,-2.879525675681046,-2.4671675222696288,-0.05492729229407784,0.08101886053793529,-0.48446440357557946,0.275088103246714,0.2753832597308937,0.866955508024039,0.832324971938327,1.0,0.0,1.0,0.0,0.0
-0.04719446982456272,0,0,-0.6238714072788769,1,0,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,-0.029517994249205648,-0.3452156009024591,-0.6616269534235701,-0.6614860296943667,-0.8821303799817284,-0.8939352564376002,1.0,0.0,1.0,0.0,0.0
-0.14263107802424435,0,0,0.29821768990386066,0,1,0,-0.5332080221658158,-0.2027764335585722,-2.076774765785616,0.01573391395979312,-0.4387555128318443,0.8685637332977397,0.8689566072049323,1.6724979879813078,1.6273550816392386,1.0,0.0,1.0,0.0,0.0
0.8171885244411272,0,0,-0.6238714072788769,0,0,0,-0.5332080221658158,0.4010611900977095,-0.05492729229407784,0.5169070106453848,-0.15291173780609346,-0.24380824128454381,-0.2435985225353445,0.8871129678243086,0.8522193758649192,1.0,0.0,1.0,0.0,0.0
0.4408956121109532,0,1,-0.6238714072788769,0,1,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,0.43097762349047813,-0.3183327966004275,-0.09715948681572188,-0.09692562193878114,2.363700409853263,2.3095372768172604,1.0,0.0,0.0,1.0,0.0
0.1545857875119076,0,0,-0.6238714072788769,1,0,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,-0.49736045094587855,-0.32370588273992446,0.4181478887242117,0.418466600402347,0.22839632513056732,0.2020990187977131,1.0,0.0,1.0,0.0,0.0
-0.6552620020682498,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,0.09914237826956866,-0.05492729229407784,0.3970862116863561,-0.03264866874259131,-0.2724707660849618,-0.27226576670066754,-0.4258544036847674,-0.4436137047939092,1.0,0.0,0.0,1.0,0.0
-0.7643324114393145,0,1,-0.6238714072788769,0,0,0,-1.7063668489234307,-0.35373583947264264,-0.05492729229407784,0.5704365587904561,-0.2985971198967344,-0.33945612733066616,-0.33926215727352377,0.21870586210684112,0.19253501680837762,1.0,0.0,0.0,1.0,0.0
-0.31987049325222483,0,1,-0.6238714072788769,1,1,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,2.23794036941094,3.5943324341268874,-1.1926439526134889,-1.1925904623189696,-1.4082802034188067,-1.413218797969123,1.0,0.0,0.0,1.0,0.0
-0.11263671544720132,0,1,1.2203067870865982,0,1,0,-0.5332080221658158,-0.5046952453867131,1.9669201811974604,0.6981451069393971,-0.42177286321049373,-0.4419466082825545,-0.44176951356986566,0.2610265104641209,0.23430337855621064,1.0,0.0,0.0,1.0,0.0
-0.2626085283324158,0,0,-0.6238714072788769,1,0,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,0.08910736942354594,0.646539763989419,-0.7130969385913601,-0.7129644895392258,-0.8916062748983724,-0.9032874904445434,1.0,0.0,1.0,0.0,0.0
-1.304230937826086,0,1,-0.6238714072788769,0,0,1,-0.5332080221658158,-0.9575734631289243,-0.05492729229407784,-0.5023358057286642,-0.5867799211377993,-0.41150321836009307,-0.41132111105807395,-0.33167875126424756,-0.350667049418251,1.0,0.0,0.0,1.0,0.0
0.2663829571172488,0,1,-0.6238714072788769,0,0,1,-0.5332080221658158,-0.6556546513007835,-0.05492729229407784,-1.1690600073125204,-0.3079240097954843,0.6885925048178506,0.688955745958721,0.6394006475642062,0.6077397139591886,1.0,0.0,0.0,1.0,0.0
-0.7370648090965483,1,0,3.064484981452073,0,0,1,-0.5332080221658158,-0.5046952453867131,-0.05492729229407784,-1.1797967862330014,-0.30952758195297786,0.7064420738288477,0.7068082539511976,0.6658136444979004,0.6338080199420569,1.0,0.0,0.0,0.0,1.0
-0.7370648090965483,1,0,1.2203067870865982,0,0,1,0.6399508045917993,-0.2027764335585722,-0.05492729229407784,-1.2120566657611132,-0.3658390185365832,0.7000087944028838,0.7003739152677765,0.7371053073735072,0.7041693229980555,1.0,0.0,0.0,0.0,1.0
-0.7370648090965483,1,0,3.064484981452073,0,0,1,-0.5332080221658158,-0.35373583947264264,-0.05492729229407784,-1.21879543628508,-0.35387618608508586,0.7451320454283296,0.7455045959627566,0.7550061978952906,0.721836605989801,1.0,0.0,0.0,0.0,1.0
-1.1406253237694888,0,1,-0.6238714072788769,0,0,0,-2.879525675681046,-0.35373583947264264,-0.05492729229407784,-0.6773956165453274,-0.03815177535677114,-0.33998937643324445,-0.3397954941770588,-0.3705870517123179,-0.38906759457031626,1.0,0.0,0.0,1.0,0.0
-0.5189239903544184,0,1,-0.6238714072788769,0,1,0,0.6399508045917993,-0.051817027644501766,-0.05492729229407784,-1.2865260074577496,-0.23703206919826483,0.5971520515331405,0.59750023674753,0.7540765772354004,0.7209191169267143,1.0,0.0,0.0,1.0,0.0
0.29092379922573863,0,0,1.2203067870865982,0,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.8056327165112674,-0.16400373949933958,1.7096390726120663,1.7101704319271758,0.9304735588096193,0.8950141089366955,1.0,0.0,1.0,0.0,0.0
-0.6961634055823992,0,1,0.29821768990386066,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.18296990603651736,-0.4588208808212977,-0.3433237846322835,-0.3431304513957374,-0.37419647362132186,-0.3926299133401774,1.0,0.0,0.0,1.0,0.0
1.1062251092744493,0,0,0.29821768990386066,0,0,0,0.6399508045917993,0.8539394078399208,-0.05492729229407784,-0.3925072639250105,0.04432248199038993,-0.42788249853765303,-0.4277030881299438,-0.34347420891479336,-0.3623085757476677,1.0,0.0,1.0,0.0,0.0
-1.4651097916484068,1,0,-0.6238714072788769,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,0.18579580239762136,-0.29448725871035475,-0.7996286097514111,-0.7995104083810459,-0.9956479174290773,-1.0059713842586069,1.0,0.0,0.0,0.0,1.0
0.03460833720373611,0,0,-0.6238714072788769,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,0.6683470344908443,-0.4651353793161473,-0.46751757440022546,-0.4673446900186546,-0.21490933626615225,-0.23542148121361525,1.0,0.0,1.0,0.0,0.0
-1.3451323413402354,0,1,-0.6238714072788769,0,0,1,-1.7063668489234307,-0.6556546513007835,-0.05492729229407784,-0.5676866417834087,-0.33058300223506276,0.3858312656416161,0.3861446562973405,0.26303071437434183,0.23628142750366096,1.0,0.0,0.0,1.0,0.0
-0.6007267973827172,0,1,2.1423958842693356,1,0,0,0.6399508045917993,0.09914237826956866,-0.05492729229407784,-1.059166657021605,0.35243064365470894,0.08349597285883763,0.08375958316268146,0.2987047111681897,0.2714898768283791,1.0,0.0,0.0,1.0,0.0
0.2254815536030997,0,0,2.1423958842693356,0,1,0,0.6399508045917993,0.7029800019258504,-2.076774765785616,1.0968863646753262,-0.22924445572833807,-0.7613809885298449,-0.7612564895816302,-0.7997801482086776,-0.8126596993696511,1.0,0.0,1.0,0.0,0.0
-0.5189239903544184,0,0,-0.6238714072788769,0,0,0,0.6399508045917993,0.2501017841836391,-0.05492729229407784,-1.1637607404659802,-0.31492462968602075,0.673570171395562,0.6739309390672019,0.6233523332308256,0.5919008309425424,1.0,0.0,1.0,0.0,0.0
-0.03356066865317958,0,1,-0.6238714072788769,1,1,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,-0.05809030130272977,-0.2400489476023816,0.8697118850848282,0.8701049480384249,1.5291772558263694,1.4859046923145185,1.0,0.0,0.0,1.0,0.0
-0.11263671544720132,0,1,-0.6238714072788769,1,1,0,0.6399508045917993,0.55202059601178,-0.05492729229407784,-0.7769229667334316,-0.30256515301754006,2.036781030264877,2.0373662544186475,1.0326364908938452,0.9958438095709784,1.0,0.0,0.0,1.0,0.0
-0.16989868036701064,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,-0.27763008609345313,-0.293069945709796,-0.28374031085001233,-0.28353716702779586,-0.2422395424323084,-0.2623950268019004,1.0,0.0,0.0,1.0,0.0
-0.9524788676044017,1,0,1.2203067870865982,0,0,1,-0.5332080221658158,-0.6556546513007835,-0.05492729229407784,0.6820305015125222,-0.5121765654925082,-0.42782334619224827,-0.42764392604494,0.374451285851998,0.3462479548673309,1.0,0.0,0.0,0.0,1.0
-0.11263671544720132,0,0,-0.6238714072788769,0,0,0,0.6399508045917993,0.55202059601178,-0.05492729229407784,-0.4579047345993916,-0.5155945092408046,0.5218167735381092,0.5221525545881913,0.35207235881288435,0.32416107396213123,1.0,0.0,1.0,0.0,0.0
1.3734476122335584,0,0,-0.6238714072788769,1,0,0,-0.5332080221658158,0.2501017841836391,-0.05492729229407784,0.7045481487610094,-0.4617078863328983,-0.4522557699162939,-0.45208037263591283,0.22491953097920286,0.1986675969865217,1.0,0.0,1.0,0.0,0.0
0.13004494540341807,0,1,-0.6238714072788769,1,0,0,0.6399508045917993,0.7029800019258504,-0.05492729229407784,0.9002288535804805,-0.28646222176917496,-0.5808759524077427,-0.5807217328002836,-0.3648328757738719,-0.38338851091997445,1.0,0.0,0.0,1.0,0.0
-0.9552056278386782,0,1,-0.6238714072788769,0,0,0,0.6399508045917993,0.4010611900977095,-0.05492729229407784,0.09082293010365095,-0.45923474512248885,-0.7545633313893755,-0.7544377098948369,-0.9495312975647306,-0.9604565886245743,1.0,0.0,0.0,1.0,0.0
