lifetime_bookings,avg_rating,cancellation_rate,is_business_traveler,dist_to_center_km,tenure_days,district_Friedrichshain-Kreuzberg,district_Lichtenberg,district_Mitte,district_Neukölln,district_Pankow,district_Spandau,district_Steglitz-Zehlendorf,district_Tempelhof-Schöneberg,verification_Partial,verification_Verified,country_BRA,country_CAN,country_FRA,country_GER,country_JPN,country_UK,country_USA
2.0099486180537074,-1.2160802963522168,-1.5135231894505856,0,-1.9728788497894,1.740970660159012,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1.324377156176453,-0.788755714037148,-0.741872238883672,0,-0.26966439345353144,0.7017620436615599,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2.303764958858245,0.9632750734546259,-1.466756465173803,1,-0.7449991753877572,-0.756217733058635,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.9282147899916681,-0.019571465870029225,-1.5135231894505856,0,0.639328243300062,-0.8141123635041756,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.303764958858245,1.0487399899176373,1.4327804399867203,0,1.4537343685951654,-0.3847271876997502,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.9282147899916681,0.8350776987601048,0.07654543596002393,0,-1.407848202491396,0.16527180153288462,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.9282147899916681,-0.36143113172208285,-0.9523224981291939,0,-0.3908630512615619,-1.094901321165047,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.6343984491871306,1.0487399899176373,0.31037905734393695,0,1.8061262126521305,-0.210078385855703,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.4385208886507722,1.0487399899176373,1.3860137157099377,0,1.4395344667633463,-0.3625342460289596,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.226438375908274,0.7923452405285991,0.520829316589459,0,-0.054553235313744175,1.7274619130550526,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.04676576757805548,1.0487399899176373,0.7078962136965894,1,-0.4176833492083159,-1.5349005125511548,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7323372294553098,-0.916953088731669,-0.016988012593541404,0,-0.10972558516472539,1.1784278343298433,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0.14911179295830287,-0.06230392410153498,0.28699569520554563,0,-1.3209248094300545,1.3781643093669582,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.5408669140310196,-0.7032907975741365,-0.6951055146068895,0,-0.6879479721413984,0.3862363077333642,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.479030322076395,-1.3015452128152285,0.35714578162071964,0,1.8372353233265277,-1.5242864969694725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.340582108382593,-1.6434048786672821,0.7312795758349807,0,-0.6161246655731275,-0.367358798566088,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
-0.6343984491871306,1.0487399899176373,-1.2796895680666722,0,0.33906365465655636,1.5344798115699176,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.9282147899916681,-0.4896285064166039,1.3626303535715465,0,1.4493210190176526,-0.28823613695718264,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.051173012690123705,-0.27596621525906756,-0.016988012593541404,0,0.8607255442942806,0.06685092977546576,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-0.8302760097234889,0.9632750734546259,-0.9289391359908025,0,-0.20677911897089446,0.7326391798991816,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.051173012690123705,-1.0024180051946843,-0.1572881854238891,0,-0.5821674038627076,0.7914987208521478,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.5975812996627825,-0.5323609646481097,-1.0692393088211505,0,-0.537498242355396,-0.7600773750883377,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.051173012690123705,1.0487399899176373,0.9417298350805027,1,-0.32741372985565753,-0.22551695397451377,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.8302760097234889,0.5786829493710627,0.1233121602368066,0,-0.6319599218040904,1.034656168723418,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.24264332811441383,1.0487399899176373,-0.11052146114710643,0,1.2480750406292984,0.9729018962481747,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.8346832548355572,-0.31869867349057707,-0.13390482328549777,0,1.1250722456637037,-1.332269305991763,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1.226438375908274,1.0487399899176373,0.1233121602368066,0,0.46002572559542915,-0.3451658568952975,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.6343984491871306,1.0060075316861317,1.4327804399867203,0,0.39603144445082855,-0.1898152651997638,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.14911179295830287,1.0487399899176373,-0.25082163397745444,0,1.7256580657174099,-1.0669189164497024,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.8302760097234889,0.23682328351900908,-0.4846552553613676,0,-0.706585215285508,-0.18016616012550704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44292813376284046,0.1513583670559976,-0.437888531084585,0,1.0958555242676054,-0.4484112811898447,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.8302760097234889,0.023160992361476528,1.3158636292947639,0,-2.043948013112095,0.5714991251590938,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.8302760097234889,0.19409082528750335,0.7312795758349807,1,0.989572898952745,-1.537795244073432,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.8346832548355572,1.0487399899176373,-0.18067154756228043,1,-1.8902028705510072,-0.6954283710908176,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.736744474567378,0.7496127822970895,0.590979403004633,0,2.342427290041931,1.6541287144907013,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.6343984491871306,1.0487399899176373,0.17007888451358927,0,-0.08417352471312572,-1.519461944432344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.5364596689189514,0.3222881999820244,-0.04037137473193274,0,-0.5840382393887529,-0.9810418812888173,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.9282147899916681,1.0487399899176373,0.26361233306715465,1,-0.14374203248470085,-1.5300759600140263,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.14470454784623465,-0.6178258811111211,1.1755634564644157,0,-1.1831976841426646,0.5280781523249385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.8302760097234889,0.7923452405285991,1.2457135428795898,0,-0.20733801633493118,0.08807896093883062,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.6343984491871306,-0.4896285064166039,-0.11052146114710643,0,-0.6408827291710791,-0.16762232352897327,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5408669140310196,0.5786829493710627,0.17007888451358927,0,-0.36533911126109414,1.26623469050558,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.9282147899916681,0.1513583670559976,-1.0692393088211505,0,-0.5529802162785098,-0.08078037786066251,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.9282147899916681,1.0487399899176373,1.7601475099241986,0,1.2432262853446125,0.6380779501714654,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.4385208886507722,0.9632750734546259,-0.4612718932229763,0,2.1566526079976787,-1.0418312432566348,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.8302760097234889,-0.4468960481850944,-1.700590086557716,0,-0.5195256229305162,-0.06534180974185172,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0.051173012690123705,0.45048557467654543,-0.9990892224059765,0,-0.3681750923737491,1.2073751495526137,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.7323372294553098,1.0487399899176373,0.07654543596002393,0,-1.1451629354035424,-0.28823613695718264,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
-0.6343984491871306,-0.8742206305001633,-0.4612718932229763,0,-1.3247496542143267,-0.17630651809580436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5364596689189514,-3.224505833233029,-0.812022325298846,0,-0.7041318322526615,-1.1180591733432632,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-0.5364596689189514,1.0487399899176373,-0.5548053417765415,0,-0.6236906560615102,0.5126395842061277,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.8302760097234889,-0.8742206305001633,-0.04037137473193274,0,1.610804881274289,0.29167507800564807,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.34498935349466125,0.535950491139557,-0.25082163397745444,0,0.08525295259665586,0.6313235766194857,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.9282147899916681,0.664147865834078,0.89496311080372,0,-0.12956486905238462,1.0742174995278706,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-0.04676576757805548,0.06589345059298228,-0.6717221524684982,0,1.2046423693693913,-0.325867646746784,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.5364596689189514,0.3222881999820244,-1.4199897408970203,0,0.1719443345922179,-1.4528831194199725,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.14470454784623465,-0.7460232558056422,-1.0458559466827593,0,2.0667794688038628,1.5875498894783298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9282147899916681,-0.06230392410153498,-1.4901398273121942,0,-0.5523229666400308,0.25983303126060076,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.9282147899916681,1.0487399899176373,-1.092622670959542,0,1.490713746854533,-1.6535845049645128,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.4385208886507722,-1.0451504634261901,-0.20405490970067178,0,0.9490729518937437,0.29167507800564807,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.24705057322648208,-0.27596621525906756,0.31037905734393695,0,-0.24209517118488996,-1.6091986216229317,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-0.14470454784623465,-0.019571465870029225,0.14669552237519795,0,-0.1587201953493783,-0.5342883163507298,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.04676576757805548,-0.27596621525906756,1.2924802671563724,0,-1.4646822369903048,-1.154725772625439,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.7323372294553098,1.0487399899176373,-1.1393893952363243,1,1.652862666822943,-0.13771009779877735,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.7323372294553098,-1.7288697951302974,0.42729586803589364,0,0.27092672301410314,-1.1527959516105875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.14470454784623465,-0.788755714037148,0.26361233306715465,0,-0.17832039565889307,1.2729890640575596,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
-0.340582108382593,-2.412589126834401,-0.9757058602675852,0,1.9390435722963,0.6554463393051275,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2.303764958858245,-1.3015452128152285,-1.1393893952363243,0,0.44388574827030924,-0.8864806515611012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.14911179295830287,1.0487399899176373,-0.32097172039262845,1,1.3111013951964543,-0.12130661917254087,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.9282147899916681,-0.31869867349057707,-0.7886389631604547,1,-1.1233596365380976,-1.566742559296202,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.04676576757805548,0.23682328351900908,1.2924802671563724,1,0.03650991834106996,1.5373745430921946,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.14470454784623465,1.0487399899176373,-0.04037137473193274,0,0.5504588509547039,-0.9472700135289187,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.14470454784623465,0.023160992361476528,-0.4145051689461936,0,-1.0160409230799299,1.3231644104436946,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.34498935349466125,-2.070729460982351,-0.4145051689461936,0,0.8942141029852181,0.5193939577581074,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.814071057517349,-0.36143113172208285,0.21684560879037196,0,-1.1529557263469394,1.6116726521639715,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7323372294553098,-0.7460232558056422,0.006395349544849931,1,1.9711666167675106,0.30228909358733047,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.6343984491871306,-0.9596855469631748,-1.0224725845443678,1,1.8524794594612348,-1.1798134458185063,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.5364596689189514,-0.31869867349057707,-1.396606378758629,0,-0.3627137354405591,1.4746553601095256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.340582108382593,-1.0024180051946843,-1.7239734486961074,0,0.8614525634786644,-0.901919219679912,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0.736744474567378,1.0487399899176373,-1.5369065515889766,0,1.6581515373520643,-1.7153387774397562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.14470454784623465,0.10862590882449183,-0.6483387903301068,0,-0.5264468058598321,-0.9337612664249593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5364596689189514,0.1513583670559976,-0.08713809900871508,0,-0.6007760553981045,0.5396570784140465,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5364596689189514,-1.4724750457412552,0.09992879809841528,0,0.3321982589715031,-0.5169199272170677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.6343984491871306,-2.498054043297416,0.006395349544849931,0,-1.3241466125127914,0.18649983269624948,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.340582108382593,-0.14776884056455028,-1.3498396544818463,0,-0.40677278635042324,-0.20235910179629757,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.24264332811441383,-0.4041635899535886,1.5263138885402858,1,-0.7341211292255032,-0.3094641681205475,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.24705057322648208,1.0487399899176373,-0.2274382718390631,1,0.6376038463255863,-0.9125332352615945,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.24705057322648208,-1.7288697951302974,0.45067923017428496,0,-0.5398481136527148,0.19228929574080353,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
-0.340582108382593,0.45048557467654543,-1.5135231894505856,0,-0.8969877097901628,1.5026377648248703,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.24705057322648208,-2.626251417991937,0.0531620738216326,0,-0.7434568582076025,1.6126375626713971,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.051173012690123705,1.0487399899176373,0.38052914375911095,0,1.3763294591870363,0.9101827132655058,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.6388056942991988,0.10862590882449183,1.5964639749554592,0,-1.072708594198714,1.0954455306912354,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
-0.14470454784623465,-0.36143113172208285,1.1521800943260243,0,0.19875842704842103,-0.7832352272665539,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.8346832548355572,1.0487399899176373,-0.6249554281917155,0,-0.9729717800603239,0.9400949389957017,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.34498935349466125,1.0487399899176373,1.0352632836340678,0,-1.5217281559561142,0.20676295335218864,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
-0.8302760097234889,0.23682328351900908,0.6377461272814157,1,-1.4070894297798766,1.5470236481664512,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.8302760097234889,0.8778101569916106,-1.3264562923434549,1,-1.879477637401172,-0.2592888217344124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.24264332811441383,-1.4724750457412552,-1.4433731030354116,0,-0.376933063197886,-0.973322597229412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.7323372294553098,0.1513583670559976,1.4093970778483291,0,-1.61572010809247,1.1793927448372692,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.340582108382593,0.023160992361476528,-0.7652556010220634,0,1.3466694326235444,-1.575426753863033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5408669140310196,-0.06230392410153498,-1.6538233622809333,0,0.5600584895592186,-0.2013941912888719,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.8346832548355572,0.4077531164450359,-0.508038617499759,0,0.28100576765596474,-1.4287603567343305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.226438375908274,-0.19050129879605604,-0.5314219796381503,0,-0.16201896024764662,-1.1074451577615807,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.9282147899916681,1.0487399899176373,-0.11052146114710643,0,-0.7751322253714177,-1.0968311421798984,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-0.5364596689189514,0.535950491139557,1.6198473370938504,0,0.6782556693804346,-1.6699879835907494,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
-0.5364596689189514,1.0487399899176373,-0.508038617499759,1,0.4806137386598435,-0.9414805504843646,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.6343984491871306,-1.3870101292782437,0.684512851558198,0,-0.12931075003901873,-0.08946457242749359,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.9282147899916681,0.3222881999820244,0.9183464729421114,0,1.7599210186083427,-0.2641133742715408,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.340582108382593,0.023160992361476528,0.520829316589459,0,-0.9373308799017832,0.6525516077828505,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.14911179295830287,1.0487399899176373,0.006395349544849931,0,-0.01783416217928299,0.1662367120403103,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.14470454784623465,-0.06230392410153498,-0.08713809900871508,0,-0.31877351943701465,1.375269577844681,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.9282147899916681,-2.241659293908374,0.965113197218894,0,0.17689668527387242,1.1359717720031137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.6343984491871306,0.8350776987601048,0.9417298350805027,0,-1.1614802192435467,-0.5101655536650879,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.7323372294553098,0.06589345059298228,-1.0224725845443678,0,-0.05561033378439416,0.19518402726308054,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7161322772491698,0.6214154076025723,1.0118799214956766,0,-1.6475738210890034,-1.472181329568486,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.7323372294553098,-0.9596855469631748,-0.32097172039262845,0,-1.3697146449555808,-0.6384986511527027,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.9282147899916681,1.0487399899176373,-0.4145051689461936,0,0.2312869662299006,0.3756222921516818,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1.0305608153719155,1.0487399899176373,1.5964639749554592,0,-0.8317451500595486,-1.4654269560165063,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.6343984491871306,-2.7117163344549486,0.9417298350805027,0,-0.19839014325273158,-0.28823613695718264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.14470454784623465,-0.06230392410153498,-1.3264562923434549,0,-0.36025024468094824,-0.9713927762145605,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.34498935349466125,1.0487399899176373,-1.466756465173803,0,0.9562212842055986,1.01632286908233,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.9282147899916681,0.8350776987601048,-1.6304400001425419,1,-1.1418767547940205,-1.5619180067590737,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0.44292813376284046,-0.788755714037148,1.4327804399867203,0,0.3883810095445675,1.1398314140328165,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.340582108382593,0.1513583670559976,-1.0692393088211505,0,-1.1641349091764253,-0.4725340438754866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6388056942991988,1.0487399899176373,0.8014296622501547,0,0.26963644697293687,-1.5127075708803643,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.736744474567378,1.0487399899176373,-1.5369065515889766,0,-1.791493978019683,1.669567282609512,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1.226438375908274,0.535950491139557,-1.2796895680666722,0,-0.5002335289684886,-1.5387601545808576,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.24705057322648208,0.7923452405285991,0.9884965593572854,0,-0.5673714821283452,1.4524624184387351,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.8346832548355572,0.9632750734546259,-1.0224725845443678,0,0.5292845086023142,-0.5236743007690474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.8302760097234889,1.0487399899176373,-0.4846552553613676,1,1.707857266844702,-1.2589361074274117,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.24705057322648208,1.0487399899176373,0.7312795758349807,1,-0.39403432660006754,0.18360510117397244,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.44292813376284046,0.10862590882449183,0.754662937973372,0,-0.7231125915468823,1.4910588387357622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.04676576757805548,-0.4468960481850944,-0.437888531084585,0,1.8546731312340836,-1.4142866991229455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.9282147899916681,-0.10503638233304073,0.42729586803589364,0,0.2701394896048205,0.9497440440699585,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-0.6343984491871306,-1.0878829216576957,1.7367641477858071,0,1.668108544221493,-0.37797281414777045,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5364596689189514,-1.7288697951302974,1.4561638021251118,0,-0.2715366521742205,-1.4741111505833373,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.6343984491871306,-0.4041635899535886,0.09992879809841528,0,0.22969806344477123,1.3974625195154717,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8302760097234889,1.0487399899176373,-1.1393893952363243,0,-0.5154071632512532,-1.2000765664744455,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9326220351037363,-0.8742206305001633,1.269096905017981,1,1.8166892345584063,-1.4943742712392765,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1.5202547167128115,1.0487399899176373,-0.7652556010220634,0,-0.2616422333176347,0.2125524163967427,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-0.5364596689189514,-1.0878829216576957,0.49744595445106765,0,0.7226339741381134,0.8329898726714517,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.4385208886507722,-0.019571465870029225,-0.08713809900871508,0,-0.28731052834734905,0.14114903884724275,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.04676576757805548,-0.6605583393426308,-1.6304400001425419,0,-0.1366187726371804,0.41904326498583716,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.8302760097234889,1.0487399899176373,-1.6304400001425419,0,1.198193831976959,-0.1512188449027368,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.8302760097234889,-0.14776884056455028,1.6198473370938504,0,-1.2781311303168608,0.03693870404526984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.14470454784623465,-0.7032907975741365,0.6611294894198066,1,-0.7754721938614677,-1.3168307378729522,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.4385208886507722,0.10862590882449183,-0.7886389631604547,0,0.7859309216365576,1.3926379669783433,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.6343984491871306,-0.7460232558056422,0.09992879809841528,0,-1.3417649374178748,-1.6912160147541142,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.5364596689189514,-0.10503638233304073,0.684512851558198,0,0.43969370403931995,-1.0321821381823781,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.340582108382593,-0.4896285064166039,-1.1627727573747157,0,-0.36069618336342363,-1.3930586679595807,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-0.5364596689189514,1.0487399899176373,1.7601475099241986,0,0.12296844578749502,0.10255261855021575,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.051173012690123705,-0.7460232558056422,0.14669552237519795,0,0.6726943919049365,1.1195682933768774,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
